user,UFeature0,UFeature1,UFeature2,UFeature3,UFeature4,UFeature5,UFeature6,UFeature7,UFeature8,UFeature9,UFeature10,UFeature11,UFeature12,UFeature13,UFeature14,UFeature15
127.0,0.07552339,-0.14268988,1.4865262e-05,-0.00075183186,0.072258905,0.09070621,-0.07509151,-0.0072329743,-0.10343454,-0.032800008,0.021638006,-0.058307517,-0.025113987,0.027222853,-0.025746616,0.17178343
128.0,0.07564585,-0.07830655,-0.023279442,0.11572951,0.003341901,0.13075712,-0.16141702,-0.030317632,-0.010417204,0.07954772,-0.0651424,-0.03578018,0.06190219,0.024877237,0.07004026,-0.03956946
129.0,0.0465832,-0.13720253,0.04550273,-0.11406448,-0.050699797,-0.035724528,-0.12921506,0.018129587,0.0120255845,0.062416475,-0.049546607,-0.09125912,-0.0700189,-0.1058814,0.124964096,-0.10998696
130.0,-0.07081487,0.08836146,0.08529616,-0.037169352,0.03671986,0.18216608,0.029690316,0.012393104,-0.09511165,0.041467834,0.004026882,-0.04671741,-0.0019838044,-0.0473967,0.11042884,0.018947829
131.0,-0.079402044,-0.046533413,-0.047178064,0.10166134,0.05461765,0.11360227,-0.06825119,-0.07119608,-0.08319457,0.1051536,0.15220731,-0.094708204,-0.035559934,-0.015376881,0.17362557,-0.13187087
132.0,0.006198469,0.049900576,-0.17148302,-0.028684454,-0.06313838,-0.03700472,-0.008020677,-0.13859385,0.021161152,-0.09863588,0.06759954,-0.15254685,-0.038109835,0.12519859,-0.17312293,-0.11830098
133.0,0.04672699,-0.17610312,0.15746097,-0.10745401,-0.039912853,0.055359587,-0.03152852,-0.112133995,-0.14408156,0.050272156,-0.044722475,0.16441534,0.063505396,-0.035612304,-0.030689443,0.0872977
134.0,-0.1189132,0.05299111,0.080451354,0.11719364,-0.09140878,0.039541557,0.11470271,0.17390853,0.13760297,0.1335831,-0.022066643,0.048051,0.051786702,-0.0555584,0.00235634,0.15923218
135.0,0.05398432,0.055471137,-0.00054014794,-0.00204328,-0.102793805,0.0802448,-0.07129651,-0.1108636,0.018148553,0.062186204,-0.05430275,0.039103948,0.008375697,0.05876247,0.06531148,-0.016943106
136.0,-0.039638553,0.033799823,-0.13768226,0.04369422,-0.011489637,-0.056121178,0.10906665,0.10334289,-0.037370708,-0.041961133,0.0072115436,0.09760253,-0.0791049,-0.15874104,-0.08186992,0.107166104
137.0,5.544225e-06,-0.070874386,-0.038249824,-0.06444468,-0.046482824,0.0035723797,0.08191087,-0.056135185,0.08918604,0.00017584773,-0.124927916,-0.0975442,-0.070727095,0.06807953,0.050834477,0.064200275
138.0,-0.036540072,-0.07806349,0.04020234,0.04209762,0.033222437,0.00899425,0.09900776,0.028850636,-0.05355546,-0.00052834075,-0.094710335,0.052616358,-0.16913047,0.093020394,-0.075321965,-0.057559583
139.0,-0.044222906,0.05023747,-0.021787642,0.11966691,-0.057729825,0.060255386,0.09793435,-0.08740356,-0.012097503,-0.036958255,-0.009127,-0.009146122,-0.06351487,0.041092243,0.008843454,0.030020172
140.0,-0.046547286,-0.112597905,-0.07610773,0.09520954,0.089418314,-0.08713749,0.019597158,0.04424546,-0.023685383,-0.08846075,0.14536881,-0.0037153345,0.097284414,-0.0146524655,-0.05176103,-0.06777391
141.0,0.0778764,0.081282854,0.022197567,-0.06524644,0.061660796,0.054667216,0.015230946,-0.07156364,-0.13673355,-0.09159477,-0.13422364,0.0781206,-0.113423295,0.06357271,0.06407684,0.06434227
142.0,0.16817154,0.0014163533,-0.08403607,0.03595213,-0.10467079,0.06315956,0.10787839,0.042848017,0.07693016,-0.05676672,0.12526712,0.11736416,-0.0071443096,-0.049118828,-0.101083115,-0.10837224
143.0,0.07584385,-0.057188552,-0.115410574,-0.031940177,0.0026126108,-0.04635406,0.120395176,0.11397739,0.13491419,-0.044909146,0.018471288,0.098444864,-0.013045133,-0.02060711,0.05409605,0.005397526
144.0,0.020247774,0.047368493,0.10451778,-0.02211742,-0.13461758,-0.065355286,0.08106295,0.12257906,0.04059951,0.029779762,0.018742219,-0.16427147,-0.05995056,-0.15156499,0.0008209398,0.010428243
145.0,-0.19608764,-0.035600208,0.023056606,0.06356317,0.13871981,0.083741195,-0.011840396,-0.013261303,0.046289697,-0.13080879,-0.034026336,-0.00974314,-0.0856778,-0.037834216,-0.021079162,0.0028505991
146.0,0.030027488,-0.08441927,-0.03272446,0.104500614,0.11257492,0.017839223,-0.021504752,-0.0072791283,0.00081380573,-0.109567866,-0.046437975,0.03412667,0.029730033,0.048374332,0.0093716355,-0.050818723
147.0,-0.11128799,-0.006044496,0.057713855,0.08697925,0.14328632,-0.08397259,0.047379542,-0.04196053,-0.053380128,-0.13092981,0.11745679,-0.03150194,-0.085361846,0.09282943,0.12746997,-0.05320671
148.0,-0.179427,-0.13890761,0.01443294,-0.06556722,0.042671915,-0.1818802,0.10153526,-0.044503026,0.13284546,-0.029744219,0.10283984,0.022975992,0.043411348,0.008793824,-0.04144016,0.0805437
149.0,-0.14807327,-0.08989718,0.061909363,0.13736261,0.09860211,-0.02573758,0.06953485,-0.00159214,-0.036968365,-0.015513148,0.049272276,-0.105257355,-0.10321171,0.04802624,-0.06891664,-0.1502154
150.0,-0.03918372,0.060157068,0.037481226,-0.013805159,0.010445864,0.01810571,-0.14287816,0.14452723,0.083879255,-0.05573841,0.06848588,0.1216637,-0.07971207,-0.035885293,-0.05293012,-0.044403702
151.0,0.14014822,0.041750964,0.007231879,0.003732748,0.11726606,-0.1516466,0.0003220049,0.072817735,-0.16666842,0.052232217,-0.09226612,-0.07866814,-0.12796567,-0.062573455,-0.10139352,0.0041064187
152.0,-0.027611203,-0.078205615,-0.081173345,-0.10883368,-0.012998291,0.030177675,0.054263003,0.16697448,-0.030962354,-0.033820197,0.042184856,0.07826684,0.08589419,-0.013717659,0.053195078,0.050653707
153.0,0.026846895,0.07659296,-0.12152043,0.014813665,0.029033959,0.023276484,0.017022287,-0.03426229,0.08602096,-0.004069262,0.012497297,-0.082585655,-0.026040869,0.01355658,-0.067307286,-0.050527096
154.0,-0.17325409,-0.0431388,0.09354579,0.08599987,-0.14676315,0.12261215,0.064500235,0.011376387,0.16443498,0.06899972,-0.072956614,0.09537785,0.04101595,-0.090570204,0.17690915,0.013270322
155.0,-0.07875315,-0.084161684,-0.07182041,0.055685103,0.04889888,-0.054938965,-0.023285095,-0.024350775,-0.037237942,-0.0760561,-0.14309296,0.02755729,0.06761224,0.092757575,-0.028997205,-0.044127643
156.0,0.01688845,0.02395226,0.08409427,0.08979423,0.16674663,-0.1373278,0.079671286,0.071661204,0.083524786,-0.01982196,-0.041646894,-0.040558904,-0.0010287386,-0.1282274,-0.14077997,-0.13472494
157.0,-0.12956116,0.0892665,0.10222804,-0.12192555,0.03353348,0.0025963415,0.07326593,-0.004172731,0.020916266,0.13017783,0.11538799,-0.053614084,-0.0408041,0.10860707,0.051184498,0.03812952
158.0,0.17881761,-0.085868195,-0.0022255688,0.08599856,-0.058066662,0.058366578,0.027339939,-0.01891791,-0.012650975,0.04883296,-0.057490718,0.054975122,0.07930878,-0.073075816,0.009190991,-0.06512708
159.0,-0.08250352,-0.068673305,-0.12044268,0.15978985,-0.044689953,-0.007922935,-0.10368217,-0.110086225,0.019611672,-0.038152047,-0.0128490925,-0.12103527,-0.016653864,-0.14370298,0.013232481,-0.14074907
160.0,0.030804642,-0.0836987,-0.043883115,-0.114395924,0.04931251,-0.0003120924,0.11476383,0.016575202,-0.005781948,0.08988149,-0.052512165,-0.0012885961,0.052650817,0.034470662,0.054382455,0.06353522
161.0,-0.05627346,0.0024474587,0.18156151,0.11935972,-0.053826116,0.07217415,-0.05953944,0.03562677,-0.17424318,-0.0046015466,0.003238809,0.0027543441,0.046771694,0.061767876,-0.06624122,-0.1469513
162.0,-0.02257882,-0.08745998,-0.04228749,0.05170992,-0.01861003,0.13207574,-0.0070417873,0.06803888,0.1483833,-0.06418404,-0.035290062,-0.18832684,-0.080084234,-0.10871843,0.09147009,-0.13203761
163.0,0.09878056,0.027907895,0.02113315,0.07720772,0.10035019,0.0026564302,0.035506308,0.06985267,-0.08149899,-0.103590816,-0.06751867,0.03517998,0.06533818,0.14736727,-0.05993944,0.14591314
164.0,0.054334126,0.02937848,0.08193951,0.035281688,0.11184776,-0.02703398,0.08698186,-0.003206401,-0.14098239,-0.03521345,-0.10417078,-0.0272588,-0.0546294,0.08195581,-0.05490495,0.060781855
165.0,0.06980894,-0.020726245,0.0083248615,-0.091497645,-0.06274584,0.07423309,0.0076338076,-0.07005061,0.16441523,0.014071118,-0.043665636,0.11282906,0.016884105,-0.095782004,-0.08966516,0.15434381
166.0,-0.087343305,0.0075169965,-0.118833125,0.05098454,0.09982805,-0.0612192,0.1556548,-0.12249054,-0.09940077,0.07179064,0.06912454,0.021491306,-0.049450673,0.16522849,-0.0640909,0.020905789
167.0,-0.06754003,-0.039180662,0.13794254,0.04540347,0.024349382,0.035253204,-0.024673881,-0.07988611,0.016514981,-0.0129610635,0.054401495,0.1102122,-0.08271055,-0.023297511,-0.12572716,0.06561033
168.0,0.062292844,-0.054267086,-0.18602224,-0.05039824,0.03387037,0.03976013,-0.018697811,0.024195071,-0.08316211,-0.06101471,-0.0096721025,-0.11349971,-0.12490226,-0.026969608,0.1030246,0.13609374
169.0,-0.019591492,0.16368276,0.08728519,-0.087281756,0.17145504,0.10610338,0.096863575,-0.007723569,0.0072138216,-0.08311906,0.012433428,0.0125485305,0.03306649,-0.029806487,-0.10059522,-0.029229198
170.0,0.108669825,0.022797,-0.06864093,-0.113051295,-0.043885235,0.04137579,0.09478782,-0.04607608,0.13322996,0.017248325,0.010578165,0.15297267,-0.1586228,-0.02803282,-0.031014532,0.14125891
171.0,0.09992509,0.060119834,0.02138012,-0.12376454,-0.028019331,0.0317271,-0.07088392,0.03896079,-0.042950314,0.010685756,-0.031622745,-0.026520345,-0.07073135,0.047550008,0.08203095,0.029255504
172.0,-0.050598394,-0.13148163,-0.0050196997,0.15141705,-0.02378879,0.04076087,-0.067988984,0.04855909,-0.0873263,-0.1252827,0.0046443245,0.060359173,-0.14469142,0.08097011,-0.09358201,0.041814957
173.0,-0.065622486,-0.06399373,0.011405687,0.15288259,0.121233255,0.15138169,-0.020785328,-0.13052504,0.13489021,0.01398336,0.00862564,-0.046710584,-0.007943263,0.10844973,-0.05067993,-0.033646803
174.0,0.05469098,0.06068879,-0.114902854,0.020870961,-0.013159904,-0.0057407254,0.09801867,0.09849342,0.03381183,0.072234556,0.0057539768,-0.06687848,-0.0680585,0.11306473,0.01879883,-0.0517703
175.0,-0.07631878,0.007697338,0.10274644,-0.15192899,-0.0021776943,0.052155837,0.047297854,-0.019036464,-0.12664203,0.050461188,-0.1508725,-0.078758135,-0.13650909,-0.048439216,0.08617179,-0.08524884
176.0,0.09408117,-0.13815896,0.044538554,-0.006673344,-0.032980368,-0.04078413,0.09107472,0.14452153,0.15933402,0.040275495,0.04741865,-0.019025933,0.0472755,-0.035530988,-0.044224314,-0.095760174
177.0,-0.030942803,0.10401451,-0.08371042,0.17346133,-0.070846714,0.00078375917,-0.054766245,-0.052626777,-0.09376871,-0.021699773,-0.0060685975,0.01210714,0.057661653,0.056342516,-0.06725976,-0.00268704
178.0,-0.013884755,-0.19168086,0.050240923,0.05413898,0.037215967,-0.09420567,-0.06526167,-0.12736191,0.103882216,-0.08034896,-0.10020921,0.08760771,-0.064367734,0.027961519,-0.11696783,0.06326916
179.0,0.00067118753,0.032212876,-0.06551484,0.00703044,0.078412555,-0.00082953053,-0.10925023,0.021816792,0.14790015,-0.031162115,-0.05216749,0.12588143,-0.06945039,0.0057099904,-0.0030877371,0.010707957
180.0,0.084527284,-0.020533552,-0.013332226,0.022875214,0.059535995,-0.025279274,-0.008200061,0.03966229,-0.08501118,-0.029819233,-0.0515595,-0.052094996,-0.051223256,0.15544888,-0.013816817,0.094442524
181.0,0.025108691,0.0015821999,0.019463511,0.17603621,-0.083594956,-0.022457384,-0.039819226,0.08359288,0.00081897445,0.09233507,-0.0013796346,-0.06833559,-0.028124703,-0.1146865,-0.03470536,0.021920895
182.0,0.08743627,0.085873395,0.03709828,-0.044545803,-0.035706088,0.09628053,-0.0696872,-0.008578039,0.085830756,0.0068706563,0.03743546,-0.13699886,-0.11185178,-0.034719456,0.0320173,-0.08729001
183.0,0.07413513,-0.09005629,-0.15816112,-0.10812296,0.03248979,0.07115357,0.040526364,0.07229422,0.04567815,-0.024048949,-0.023486517,-0.1263756,-0.014209763,0.029742178,-0.0061640306,0.00935702
184.0,-0.067092,0.08635126,0.05651922,0.04551211,-0.058416765,0.17223941,-0.13186519,0.14348496,0.01862922,0.01660748,0.102253966,-0.040423412,-0.0041196113,0.035260737,-0.08025832,-0.08576168
185.0,-0.077728644,0.0055722925,0.003660299,0.1405492,0.10950345,-0.017719787,-0.17468958,0.13418393,0.07667786,0.101531334,-0.038491767,-0.047179487,0.06201691,-0.0761639,0.03343379,0.12284625
186.0,-0.08774787,-0.0043394403,0.04015144,-0.1579728,0.0648803,0.09784584,-0.124765985,-0.085880235,0.05146596,-0.025519539,0.02532673,-0.12973075,0.063870125,0.010800755,-0.04500791,-0.176244
187.0,-0.014715546,0.046568334,0.14022873,0.09844404,0.033119395,0.01025951,0.09955879,0.017336564,-0.015031194,-0.10720598,0.080973886,-0.02173009,0.0040408536,-0.09419708,-0.006366676,0.03423347
188.0,-0.1502243,0.08836925,-0.124286786,0.02331029,-0.17185077,0.1396178,-0.026918706,-0.02596239,-0.050744668,-0.085638985,0.026244085,-0.0846797,-0.059812725,0.09050226,-0.06523501,-0.0860463
189.0,-0.0302549,0.10028945,0.12241822,0.035852615,-0.059523992,0.1174065,0.067158185,-0.0138058225,-0.0074527813,-0.028020693,0.057181,-0.01810533,0.009230128,-0.01221615,-0.1031404,-0.106684
190.0,-0.027534498,0.16760057,0.16715263,-0.12703596,0.15223263,-0.12363071,-0.06558466,-0.08676079,-0.068773754,0.038124606,0.011939871,0.026246183,-0.007841288,-0.009137344,-0.13501605,0.091081455
191.0,-0.007655347,-0.121844664,0.1709703,-0.04430697,-0.15628842,-0.13342309,0.116202,0.000767638,0.14383262,-0.106387794,0.05640812,-0.08067153,-0.04199182,-0.03514242,-0.12455397,0.09855775
192.0,0.00277822,-0.059827596,-0.17265297,-0.052668933,0.07714584,-0.03359142,-0.06149153,0.08869339,-0.1496775,0.074342884,-0.08530763,-0.027777046,0.09418611,-0.10790332,-0.0040826234,0.07427066
193.0,0.034068532,-0.15681691,-0.012101731,0.06436152,0.011410566,0.059551492,0.1348787,0.032711405,-0.09054401,-0.059219677,0.14898023,0.12480597,0.00025028258,-0.0012102069,0.007020095,0.043125592
194.0,0.0013311042,0.16069968,0.12094825,-0.06873278,0.010653463,-0.07752813,-0.082739234,-0.11810235,-0.058952007,-0.038361374,0.09577946,-0.14131178,-0.09789741,-0.1658023,-0.106368415,-0.043803297
195.0,0.09101505,-0.09530775,-0.16280746,0.058321685,-0.06169095,-0.033803053,-0.16380207,-0.08739939,-0.10561831,-0.060719926,0.006506967,-0.01647735,0.08935581,-0.06955256,0.018773973,0.07276887
196.0,-0.08107751,0.039467443,-0.027475411,0.04514287,0.095002994,0.1223815,-0.08735435,0.07058652,0.10736128,-0.052401673,-0.16316248,0.035256818,0.08701147,0.023497975,-0.036586,0.043197576
197.0,0.02208497,0.0875347,0.09218759,-0.008051219,-0.045263346,-0.023447698,-0.02541555,-0.11523919,0.0923381,-0.03242168,0.00989774,-0.016290344,0.09220365,-0.0053575113,-0.07343142,0.10055687
198.0,-0.10045177,0.11861042,-0.07222524,0.012386945,0.02173606,-0.025328208,-0.11981952,0.017916743,0.030083254,0.10406599,0.0044725025,-0.055821944,0.032996483,-0.01764191,0.12573156,-0.13055542
199.0,-0.109737925,-0.009870754,0.048918888,-0.12095347,-0.029030798,0.12338373,0.057317175,-0.063199855,0.19429648,0.055899736,0.14054763,0.021461828,0.033304337,0.078310825,0.055054266,0.1126157
200.0,-0.010095053,0.0010454826,-0.06975612,-0.03716092,-0.06323117,-0.06064544,-0.097420715,0.0002101067,0.0041326326,-0.04723228,-0.083968684,-0.01644111,-0.079365045,0.08720944,-0.008915358,-0.12933253
201.0,-0.082370445,-0.11759559,-0.0022838656,0.034855183,0.014746508,0.08116948,0.004074203,-0.05366739,-0.08915082,0.042898357,-0.014160171,0.14375761,-0.11831773,0.06683281,-0.027431559,0.029140553
202.0,-0.0011544826,0.11777179,0.14706144,0.006335231,0.009745157,0.09101122,0.15241958,0.11905396,0.14463207,0.06642638,0.071482785,0.18129876,0.12007164,0.088848636,-0.11666904,-0.1664983
203.0,-0.019629894,0.10958886,0.030819913,0.02077135,-0.050886977,0.0763976,0.06814189,0.061737906,-0.16816144,-0.029195778,0.07949334,0.032227527,-0.0051297136,-0.13348098,0.10780849,0.06522632
204.0,-0.04719231,-0.07386688,-0.12431437,-0.008349741,-0.06298177,-0.058043104,0.09100024,0.033039253,0.16124271,0.0623417,-0.003627771,0.0021284767,0.04131593,0.023072265,-0.09225021,-0.09464234
205.0,-0.08547148,0.038236834,-0.086607404,0.13715616,0.018934865,0.044586055,0.017945068,-0.12953238,-0.03282347,0.083929084,-0.0094629,-0.07174785,-0.017794365,-0.06592272,0.04308497,0.0005261896
206.0,-0.02725637,0.0437131,-0.012499803,0.006292911,0.07400135,-0.10007277,0.024245009,-0.037383966,0.13681932,0.0013254061,0.05160216,0.05416718,0.04768954,0.07811152,-0.01768618,0.1311908
207.0,-0.12206666,0.024402939,-0.07767824,-0.089971036,0.105937846,0.14721431,0.0880585,-0.010133743,0.018261816,-0.0048490725,0.041683733,0.106262736,-0.11954655,-0.01933101,-0.09700049,0.06749389
208.0,-0.03266151,0.05960463,-0.0012239543,-0.024095682,0.05262716,-0.041538768,-0.049281742,0.04773023,0.037939515,0.008697858,0.12647882,-0.039148074,-0.06800539,-0.04760542,0.050949845,-0.010336709
209.0,-0.06061974,0.013237147,-0.047187883,0.023601748,0.035050683,-0.10601752,-0.10056618,0.1460009,0.0363413,-0.16417669,-0.074374475,-0.047152728,-0.13334712,-0.054038424,-0.051650167,-0.038041648
210.0,0.17863898,-0.11620248,-0.09223006,0.09668937,0.10822664,-0.0219046,0.020054046,0.11125214,0.0855729,-0.07779967,0.12876529,0.10158552,0.012234298,-0.083887935,-0.043009434,-0.046591
211.0,-0.053572096,-0.043641444,-0.018435705,0.012863753,-0.022295274,0.0019459889,0.09487705,-0.058503486,-0.027527763,-0.0140938265,-0.088990904,-0.034195643,0.053524416,0.03768471,0.06762113,-0.029794816
212.0,0.120165914,-0.020085862,0.0730034,0.11780462,0.14108369,0.08314144,0.04048237,0.052166738,-0.063297294,-0.022682894,-0.015294085,0.09250535,0.058619462,-0.0033503347,-0.006827115,-0.07077214
213.0,-0.060321297,0.040644106,-0.030341368,-0.14717434,0.034496997,-0.04220575,0.06446664,-0.026749989,-0.033252034,-0.07043842,0.058588214,-0.029385306,-0.1002428,-0.03845715,-0.0806822,-0.054864157
214.0,-0.01865723,0.08606485,0.0153194275,0.08336617,-0.079548515,-0.17873539,0.048972696,0.031706158,0.05114461,-0.029146308,0.04247743,0.035289124,-0.0024255277,0.026654871,0.070376515,0.09753734
215.0,0.08482678,-0.055176776,-0.15695421,0.14803535,-0.024916118,0.060976543,0.05478097,0.09597051,0.027597286,0.054875895,0.062451765,0.04695466,0.15983923,0.11233677,0.051207367,-0.0980339
216.0,0.08856042,-0.049382664,-0.053116694,0.053255364,-0.035074398,0.03428583,-0.006302392,0.09360827,0.106116354,-0.057119258,0.061976757,0.020659724,-0.13133694,0.055908825,0.05071311,-0.04656235
217.0,-0.058489293,-0.13363479,-0.054953955,-0.058502264,-0.055794664,-0.014720412,-0.0637086,-0.1401441,-0.103953294,0.13459496,-0.05615656,0.03871256,-0.13664308,0.13282548,-0.06665219,0.06996745
218.0,0.08153364,-0.06598557,-0.028277693,-0.053270657,-0.029068198,0.0018471876,-0.04465624,0.06886403,-0.1294125,0.17611562,0.094066694,-0.08417903,-0.13831711,-0.060263153,-0.10658177,0.06506384
219.0,-0.02585138,-0.0434654,-0.000615261,-0.020601401,0.08466575,-0.04285998,-0.16085908,0.0158754,-0.08494869,0.06761692,0.06569569,-0.023326388,0.15710413,-0.11164116,-0.062695794,0.11994441
220.0,-0.08957639,0.1760318,0.031271514,0.031140296,-0.05866188,0.119770445,-0.04567671,-0.07585777,0.024731858,0.10305746,0.024794001,0.008532251,0.06825314,0.07260174,-0.06733494,-0.17191587
221.0,0.07240547,0.08564545,-0.06557624,0.042131502,-0.007071975,0.04097558,-0.014539719,0.052407883,-0.034891054,-0.017507955,0.10497328,-0.08739707,-0.07637432,0.09245895,0.04126015,-0.047799837
222.0,0.07101322,-0.09485379,0.008457497,0.013152088,0.020089589,0.1370904,0.10623505,0.17063783,-0.005337245,-0.1643981,-0.0035337338,0.16347696,-0.010515928,0.006295301,-0.012669873,0.03295723
223.0,-0.09570759,-0.0025465505,0.027307212,0.036892086,0.109524705,0.13884783,0.059522502,-0.058461074,-0.01653792,-0.06138141,0.027011488,-0.06822607,-0.08723326,-0.047840767,-0.09389793,0.09443701
224.0,0.108784124,-0.19045697,0.03839833,-0.11157455,-0.13871954,-0.09787609,-0.043364707,0.060454454,-0.02004584,-0.09509675,0.050686836,0.034318086,0.05598124,-0.108295165,-0.11569833,-0.12160534
225.0,0.0937775,0.08518307,0.06282644,0.1132237,-0.060138986,-0.006550815,0.07424632,-0.015048605,-0.016310448,-0.12864628,-0.049424678,-0.020704066,-0.021959443,0.03974769,-0.001883073,0.12996483
226.0,-0.060956515,0.0047693783,-0.014887107,0.11985738,-0.11705696,-0.0847917,0.1293413,0.011485908,0.06287365,0.0419294,-0.07664454,-0.12094766,0.07055351,-0.09930722,-0.016760917,0.0517933
227.0,-0.068725154,-0.03511533,-0.07471537,0.05738429,-0.07355473,-0.13467416,-0.13008732,0.066555776,-0.064161696,0.049221553,-0.071765624,0.0077435,-0.10372079,0.061933797,-0.0588358,0.052383572
228.0,-0.05274857,0.09127189,0.029536717,0.1412735,0.057624944,0.034271363,0.0064324825,-0.03801223,0.008148386,0.03617036,0.0059014945,-0.07610141,-0.13569872,0.042510826,-0.09878741,-0.12665094
229.0,0.05802837,0.038725022,0.0590191,-0.04760195,0.03187834,0.12559396,0.11807628,-0.1339725,0.08582872,0.061365157,-0.027348692,-0.01809828,0.022970112,0.13139354,0.0098368535,0.0058139334
230.0,0.0744239,0.10124271,-0.07556124,0.066660345,-0.09090908,0.04832361,0.008233032,-0.062660515,0.0082198605,-0.07915855,0.11453767,0.19311099,0.016544906,-0.032819547,-0.035192315,-0.085618466
231.0,0.086245656,-0.07444153,-0.06610358,0.0684059,0.07189715,0.06115823,0.13627726,0.050463565,-0.030181222,0.18497942,-0.028090084,-0.013339645,0.11038326,-0.022910964,0.045398153,0.020302223
232.0,-0.022601506,0.116063766,-0.059291843,0.02934278,0.005077339,0.09653681,-0.082499646,-0.0511781,-0.008891048,0.08290887,-0.16842034,0.027595766,0.038470984,0.07824016,-0.0653305,0.01821857
233.0,0.11139699,0.056077626,-0.015128633,0.013730561,-0.03528394,0.015622493,0.04073446,-0.051810503,0.15407525,0.047811925,-0.07030933,0.14431441,0.14819618,-0.0109742675,-0.009289283,0.043882053
234.0,0.13974413,-0.04174184,0.096619345,0.08778232,-0.06818052,-0.04439197,-0.007163775,-0.07000805,-0.11412301,0.11534652,-0.038166296,0.039844915,0.057450116,-0.11635161,-0.071152784,0.05748757
235.0,-0.084426746,0.103960544,0.18688321,-0.019222584,-0.007277157,-0.1583656,-0.106987126,-0.016763806,0.066945784,-0.11341788,-0.089499064,-0.08120786,-0.07855143,0.07302951,-0.058209147,-0.07846392
236.0,0.15785299,0.0101263635,-0.12781289,-0.06539726,-0.061159614,0.11486554,0.22175464,-0.027617121,-0.036889445,-0.109577715,-0.02424456,0.14831506,0.006895762,-0.10555415,0.041494556,-0.049194094
237.0,0.1867071,0.022585077,0.062495474,0.031215763,0.052064247,0.027808279,-0.026101086,-0.10446105,0.077316575,-0.069847725,0.037778456,-0.093653694,-0.042839922,-0.0241146,0.110223696,0.07243203
238.0,-0.057858914,-0.020285742,0.030252738,0.118211456,0.10174563,-0.05397745,-0.10132064,0.047478937,0.041240904,0.051227033,0.054852605,0.0696001,-0.16117397,-0.024088157,-0.06072303,-0.08135716
239.0,0.025009803,-0.059633236,-0.10184361,0.023265341,-0.061479367,-0.028080525,0.087752365,-0.069981284,-0.044493426,0.038717005,0.15235718,0.06293785,-0.14411958,0.047811538,-0.0557247,-0.016975133
240.0,0.0256872,-0.108410485,-0.060492206,0.042897828,-0.016274521,-0.10840592,-0.04610992,0.005789012,-0.06568713,-0.007079497,0.07307273,0.06627594,0.06252017,-0.058992893,0.0158111,-0.1755374
241.0,0.035978753,0.051331986,-0.06351456,0.103554405,0.042497694,0.036341634,-0.009610411,0.0653338,0.081440344,-0.0819161,0.03530399,0.08229178,-0.046468265,-0.13836515,-0.0050385604,0.027371604
242.0,0.058862746,-0.029077508,-0.061898127,-0.07162405,0.16079953,-0.06540569,0.07472368,-0.109983444,-0.12837423,-0.09333083,0.06644144,0.05011489,0.0036499896,-0.08275993,0.039997384,0.024156041
243.0,0.12797715,0.06692975,0.09951587,0.092972904,0.014039369,-0.08741207,-0.0142694805,-0.04871522,-0.044318244,-0.07079637,-0.026602507,0.043480143,-0.059050344,-0.06072851,0.10879802,0.02215684
244.0,-0.029163558,-0.13391547,0.049595132,-0.14099608,0.07604921,0.06384282,0.16661242,0.08064511,0.04726153,0.05132592,0.008583572,-0.04668649,-0.07077241,-0.105958484,-0.14210191,-0.028808279
245.0,0.008669544,-0.020551365,0.120388456,-0.031419586,-0.14226958,0.16064142,-0.08983774,-0.09245379,0.04658959,0.13654251,0.13651164,-0.042860623,0.027847163,0.05626427,0.02304043,0.09122035
246.0,0.09878531,-0.13522707,-0.097223535,0.015347297,-0.010216875,-0.0738858,-0.023598546,0.0587927,0.032497466,-0.15581106,0.008033638,0.13975123,0.04449875,-0.04252214,0.13431041,-0.14758374
247.0,-0.014109762,0.1564272,0.0002966211,0.001646299,0.0041687596,0.034474734,0.047385074,0.11666173,0.100043,-0.17310376,-0.18141235,0.041887537,0.047421258,-0.0772567,-0.08320613,0.029120501
248.0,-0.04880737,-0.059806958,-0.038113598,-0.088244595,0.10520483,-0.014759185,-0.0584035,-0.11470326,0.091677226,0.041649695,-0.019186527,0.041756503,-0.03198206,0.06423554,-0.05550958,-0.107115336
249.0,-0.0783058,-0.118057616,0.01650369,-0.19056164,-0.043215733,0.003948875,-0.017488746,0.0495697,-0.07872044,-0.075302295,0.094544336,-0.16394769,0.1068424,0.10923189,0.032268196,0.11836378
250.0,-0.07397337,0.022545595,0.14659868,-0.1632928,-0.13669145,0.01172689,-0.1589854,0.051734615,0.0015414569,0.09131215,-0.116356924,-0.070737936,-0.0333695,-0.04703284,0.02838878,-0.03398101
251.0,-0.04679568,0.13434762,0.01991788,-0.010098541,-0.017272756,0.02517869,-0.06339025,0.036759194,-0.0066078897,-0.12349191,0.13832603,0.012375518,0.14162976,-0.0217063,-0.024071332,-0.06913578
252.0,-0.11136293,0.0071879947,-0.0021899366,-0.021964485,0.17134216,0.062045198,0.016305778,-0.019753544,0.077893175,0.098614015,0.15281022,-0.021045389,-0.14548773,-0.008402059,-0.03197305,-0.023813989
253.0,-0.035865404,-0.049976878,-0.0072389273,0.038532693,0.0429755,-0.06271435,0.021801593,-0.03280112,-0.15545273,-0.07787754,0.12305617,0.05084169,0.032695144,0.14037268,-0.08658659,0.0033062845
